Gene stable ID,Golden Hamster gene stable ID,Golden Hamster gene name,%id. target Golden Hamster gene identical to query gene,%id. query gene identical to target Golden Hamster gene,"Golden Hamster orthology confidence [0 low, 1 high]",Gene name
ENSMUSG00000030917,ENSMAUG00000014208,Tmem159,86.9565,86.9565,1,Tmem159
ENSMUSG00000113437,,,,,,Gm47412
ENSMUSG00000035557,ENSMAUG00000015460,Krt17,98.6143,98.6143,1,Krt17
ENSMUSG00000078798,ENSMAUG00000000964,,72.2807,72.2807,1,Sult2a1
ENSMUSG00000025821,ENSMAUG00000018521,Zfp282,95.3453,95.9214,1,Zfp282
ENSMUSG00000078816,ENSMAUG00000001309,Prkcg,85.6528,97.549,1,Prkcg
ENSMUSG00000085327,,,,,,Gm16104
ENSMUSG00000053801,ENSMAUG00000008728,Grwd1,92.6009,93.228,1,Grwd1
ENSMUSG00000106826,,,,,,Gm42583
ENSMUSG00000055053,ENSMAUG00000018380,Nfic,95.8998,95.6818,1,Nfic
ENSMUSG00000060882,ENSMAUG00000014403,Kcnd2,99.6825,99.6825,1,Kcnd2
ENSMUSG00000063388,,,,,,BC023105
ENSMUSG00000118259,,,,,,Gm5095
ENSMUSG00000100660,,,,,,Kat6b-ps2
ENSMUSG00000114861,,,,,,Gm47991
ENSMUSG00000103454,,,,,,Gm38098
ENSMUSG00000114525,,,,,,Gm47990
ENSMUSG00000103965,,,,,,Gm30173
ENSMUSG00000102349,,,,,,Gm37376
ENSMUSG00000076940,,,,,,Iglv2
ENSMUSG00000092341,,,,,,Malat1
ENSMUSG00000106855,,,,,,5330437M03Rik
ENSMUSG00000062892,,,,,,Olfr1450
ENSMUSG00000107097,,,,,,Gm42584
ENSMUSG00000020331,ENSMAUG00000010521,Hcn2,83.1981,84.3713,1,Hcn2
ENSMUSG00000102677,,,,,,4930535E02Rik
ENSMUSG00000101361,,,,,,Gm7358
ENSMUSG00000015776,ENSMAUG00000001401,Med22,97.5,97.5,1,Med22
ENSMUSG00000099662,,,,,,Ppp1r2-ps2
ENSMUSG00000100098,,,,,,Gm21387
ENSMUSG00000078580,ENSMAUG00000017075,,61.1714,60.3854,1,E430018J23Rik
ENSMUSG00000058700,,,,,,Rpl21-ps12
ENSMUSG00000109428,,,,,,Gm45698
ENSMUSG00000117189,,,,,,Gm49897
ENSMUSG00000099476,,,,,,4930488N24Rik
ENSMUSG00000107795,,,,,,Gm44105
ENSMUSG00000081982,,,,,,Sult2a-ps2
ENSMUSG00000117280,,,,,,Gm49903
ENSMUSG00000102936,,,,,,Gm35584
ENSMUSG00000100566,,,,,,Tmem167-ps2
ENSMUSG00000102853,,,,,,Gm7270
ENSMUSG00000020400,ENSMAUG00000010278,Tnip1,85.3168,84.4037,1,Tnip1
ENSMUSG00000103218,,,,,,Gm7270
ENSMUSG00000117159,,,,,,Gm49952
ENSMUSG00000040688,ENSMAUG00000008718,Tbl3,94.8814,95,1,Tbl3
ENSMUSG00000070837,ENSMAUG00000017266,,27.3016,79.6296,0,Aurkc
ENSMUSG00000112253,,,,,,Gm47329
ENSMUSG00000096270,,,,,,Vmn2r-ps134
ENSMUSG00000092517,ENSMAUG00000015433,,65.8537,64.726,1,Art2a
ENSMUSG00000117185,,,,,,Gm34510
ENSMUSG00000002778,ENSMAUG00000017897,Kdelr1,98.5849,98.5849,1,Kdelr1
ENSMUSG00000037415,ENSMAUG00000009762,Ranbp10,54.4753,97.7839,1,Ranbp10
ENSMUSG00000034848,ENSMAUG00000004430,Ttc21b,96.8061,96.8061,1,Ttc21b
ENSMUSG00000112260,,,,,,3110043J17Rik
ENSMUSG00000048826,ENSMAUG00000011468,Dact2,81.3738,81.0526,1,Dact2
ENSMUSG00000079562,ENSMAUG00000014400,,71.4646,77.1117,0,Maea
ENSMUSG00000028298,ENSMAUG00000010534,Cga,98.3333,98.3333,1,Cga
ENSMUSG00000020919,ENSMAUG00000001549,,27.9898,96.4912,0,Stat5b
ENSMUSG00000070490,,,,,,Gm10293
ENSMUSG00000067121,,,,,,Gm7027
ENSMUSG00000091272,,,,,,Gm17641
ENSMUSG00000083864,,,,,,Gm13719
ENSMUSG00000046999,,,,,,1110032F04Rik
ENSMUSG00000074184,,,,,,Smt3h2-ps2
ENSMUSG00000090449,,,,,,Gm17076
ENSMUSG00000024663,ENSMAUG00000012007,Rab3il1,78.0679,95.2229,1,Rab3il1
ENSMUSG00000091288,,,,,,Gm17075
ENSMUSG00000110016,,,,,,Gm20751
ENSMUSG00000091061,,,,,,4930445B16Rik
ENSMUSG00000030651,ENSMAUG00000015433,,68.1661,67.4658,1,Art2b
ENSMUSG00000102913,,,,,,Gm37723
ENSMUSG00000050587,ENSMAUG00000008203,Lrrc4c,99.8438,99.8438,1,Lrrc4c
ENSMUSG00000053654,ENSMAUG00000008970,,46.9027,94.6429,0,Krt42
ENSMUSG00000103664,,,,,,Gm36261
ENSMUSG00000034610,ENSMAUG00000010283,Tut4,55.9002,91.4428,1,Tut4
ENSMUSG00000050777,ENSMAUG00000003894,Tmem37,83.8863,83.4906,1,Tmem37
ENSMUSG00000103005,,,,,,Gm37898
ENSMUSG00000075190,,,,,,Olfr1054
ENSMUSG00000078512,,,,,,Pramef6
ENSMUSG00000103752,,,,,,Gm36467
ENSMUSG00000111716,,,,,,Gm48554
ENSMUSG00000112317,,,,,,Gm47580
ENSMUSG00000102551,,,,,,Gm37927
ENSMUSG00000075189,,,,,,Olfr1055
ENSMUSG00000107319,,,,,,Gm42670
ENSMUSG00000027009,ENSMAUG00000016911,Itga4,89.9225,90.0971,1,Itga4
ENSMUSG00000019861,ENSMAUG00000007546,Gopc,95.8242,94.3723,1,Gopc
ENSMUSG00000041341,ENSMAUG00000001505,Atg2b,52.0964,95.0748,1,Atg2b
ENSMUSG00000038059,ENSMAUG00000018068,Smim3,93.3333,93.3333,1,Smim3
ENSMUSG00000037720,ENSMAUG00000001136,Tmem33,97.9757,98.374,1,Tmem33
ENSMUSG00000026385,ENSMAUG00000012614,,60,93.1034,1,Dbi
ENSMUSG00000026385,ENSMAUG00000008033,,45.9259,68.8889,0,Dbi
ENSMUSG00000085824,,,,,,Platr9
ENSMUSG00000093444,,,,,,Vmn1r-ps152
ENSMUSG00000005958,ENSMAUG00000012646,Ephb3,94.7633,98.534,1,Ephb3
ENSMUSG00000117531,,,,,,Gm50073
ENSMUSG00000107143,,,,,,Gm6598
ENSMUSG00000091539,,,,,,Vmn1r238
ENSMUSG00000108968,,,,,,Gm45011
ENSMUSG00000045757,ENSMAUG00000017075,,63.109,58.2441,1,Zfp764
ENSMUSG00000002771,ENSMAUG00000015271,Grin2d,79.8942,84.4924,1,Grin2d
ENSMUSG00000053094,ENSMAUG00000017171,Tmem248,97.4522,97.4522,1,Tmem248
ENSMUSG00000117353,,,,,,Gm50074
ENSMUSG00000109502,,,,,,Gm18672
ENSMUSG00000110958,,,,,,Gm33332
ENSMUSG00000070815,,,,,,Vmn1r87
ENSMUSG00000020007,ENSMAUG00000009539,Il20ra,70.8791,71.1397,1,Il20ra
ENSMUSG00000103630,,,,,,Gm37242
ENSMUSG00000056579,,,,,,Tug1
ENSMUSG00000118393,,,,,,Gm50426
ENSMUSG00000091407,ENSMAUG00000011434,,64.4107,64.637,0,Vmn2r117
ENSMUSG00000091407,ENSMAUG00000008384,,65.9277,66.3146,1,Vmn2r117
ENSMUSG00000117761,,,,,,Gm50428
ENSMUSG00000118182,,,,,,Gm50427
ENSMUSG00000100969,,,,,,1700030N03Rik
ENSMUSG00000099709,,,,,,Gm21396
ENSMUSG00000082851,,,,,,Gm11931
ENSMUSG00000102785,,,,,,Gm2447
ENSMUSG00000042388,ENSMAUG00000015862,Dlgap3,98.3623,98.2618,1,Dlgap3
ENSMUSG00000078453,ENSMAUG00000002521,Abracl,93.8272,93.8272,1,Abracl
ENSMUSG00000034201,ENSMAUG00000003133,Gas2l1,88.6431,89.1691,1,Gas2l1
ENSMUSG00000109027,,,,,,Olfr752-ps1
ENSMUSG00000117154,,,,,,Gm7898
ENSMUSG00000094399,ENSMAUG00000014515,,29.7297,51.9685,0,Gm21477
ENSMUSG00000046913,,,,,,Olfr1451
ENSMUSG00000108663,,,,,,Gm33080
ENSMUSG00000104109,,,,,,Gm30292
ENSMUSG00000020366,ENSMAUG00000017175,Mapk9,99.2908,99.2908,1,Mapk9
ENSMUSG00000093980,,,,,,Olfr493
ENSMUSG00000117765,,,,,,Gm5236
ENSMUSG00000034543,ENSMAUG00000016020,Morc2a,95.534,95.2565,1,Morc2a
ENSMUSG00000083915,,,,,,Gm13932
ENSMUSG00000104401,,,,,,Gm20750
ENSMUSG00000109631,ENSMAUG00000012009,,82.4841,84.3648,0,Olfr494
ENSMUSG00000109631,ENSMAUG00000007784,,85.9873,86.262,0,Olfr494
ENSMUSG00000117928,,,,,,Gm42068
ENSMUSG00000086163,,,,,,Gm14206
ENSMUSG00000117464,,,,,,Gm50075
ENSMUSG00000052763,ENSMAUG00000011631,Zfp212,92.2764,92.0892,1,Zfp212
ENSMUSG00000042680,ENSMAUG00000007666,Garem1,95.4338,95.4338,1,Garem1
ENSMUSG00000115771,,,,,,Gm49312
ENSMUSG00000109934,,,,,,Gm45392
ENSMUSG00000087265,,,,,,Gm12349
ENSMUSG00000040653,ENSMAUG00000019718,Ppp1r14c,95.7317,95.7317,1,Ppp1r14c
ENSMUSG00000110020,,,,,,Gm45441
ENSMUSG00000085093,,,,,,Gm12737
ENSMUSG00000106751,,,,,,Gm42467
ENSMUSG00000083783,,,,,,Gm12739
ENSMUSG00000034353,ENSMAUG00000013655,Ramp1,88.5135,88.5135,1,Ramp1
ENSMUSG00000101980,,,,,,Gm21922
ENSMUSG00000026259,ENSMAUG00000016226,,18.4507,100,0,Ngef
ENSMUSG00000083749,,,,,,Gm13100
ENSMUSG00000054702,ENSMAUG00000010626,Ap1s3,98.7013,98.7013,1,Ap1s3
ENSMUSG00000109830,,,,,,Gm7965
ENSMUSG00000041199,ENSMAUG00000019998,Rpusd1,74.5098,90.8367,1,Rpusd1
ENSMUSG00000039646,ENSMAUG00000019061,Vasn,92.8678,92.8678,1,Vasn
ENSMUSG00000117254,,,,,,Gm34567
ENSMUSG00000105762,,,,,,Gm43605
ENSMUSG00000100669,,,,,,Gm21111
ENSMUSG00000049806,,,,,,Olfr466
ENSMUSG00000106575,,,,,,Gm42613
ENSMUSG00000105622,,,,,,Gm42615
ENSMUSG00000106974,,,,,,Vmn1r-ps5
ENSMUSG00000105442,,,,,,Gm42614
ENSMUSG00000048261,,,,,,Gm4879
ENSMUSG00000107380,,,,,,Vmn1r-ps6
ENSMUSG00000109148,,,,,,Olfr1452-ps1
ENSMUSG00000110035,,,,,,Gm30931
ENSMUSG00000117853,,,,,,Vmn1r88
ENSMUSG00000118139,,,,,,Gm41720
ENSMUSG00000028959,ENSMAUG00000015620,Fastk,93.211,93.211,1,Fastk
ENSMUSG00000085067,,,,,,Gm15631
ENSMUSG00000092274,,,,,,Neat1
ENSMUSG00000100260,,,,,,Gm28608
ENSMUSG00000102235,,,,,,Gm37886
ENSMUSG00000066704,ENSMAUG00000017405,,47.3577,65.8192,0,Cyp2b19
ENSMUSG00000066704,ENSMAUG00000015580,,77.6423,77.8004,0,Cyp2b19
ENSMUSG00000066704,ENSMAUG00000001448,,76.626,76.7821,0,Cyp2b19
ENSMUSG00000066704,ENSMAUG00000015652,,77.6423,77.8004,0,Cyp2b19
ENSMUSG00000066704,ENSMAUG00000000384,,69.5122,75,1,Cyp2b19
ENSMUSG00000029034,ENSMAUG00000010199,Ints11,99.1667,99.1667,1,Ints11
ENSMUSG00000100675,,,,,,Gm28607
ENSMUSG00000105656,,,,,,Gm43017
ENSMUSG00000026866,ENSMAUG00000013067,Kynu,88.8172,88.4368,1,Kynu
ENSMUSG00000112550,,,,,,Gm6627
ENSMUSG00000041287,,,,,,Sox15
ENSMUSG00000058503,ENSMAUG00000019494,,40,86.7257,0,Fam133b
ENSMUSG00000110365,,,,,,Gm38947
ENSMUSG00000109911,,,,,,Gm45525
ENSMUSG00000015396,ENSMAUG00000007854,Cd83,88.7755,88.7755,1,Cd83
ENSMUSG00000100544,,,,,,Gm28606
ENSMUSG00000099912,,,,,,Gm28368
ENSMUSG00000055341,,,,,,Zfp457
ENSMUSG00000047497,,,,,,Adamts12
ENSMUSG00000018761,ENSMAUG00000001160,Mpdu1,93.9271,93.9271,1,Mpdu1
ENSMUSG00000100902,ENSMAUG00000014515,,29.7297,51.9685,0,Gm20850
ENSMUSG00000071866,ENSMAUG00000019015,Ppia,98.7805,98.7805,1,Ppia
ENSMUSG00000104792,,,,,,Gm43308
ENSMUSG00000107333,,,,,,Gm43008
ENSMUSG00000044715,ENSMAUG00000013217,Gskip,93.0556,96.4029,1,Gskip
ENSMUSG00000050533,,,,,,Gm9845
ENSMUSG00000085471,,,,,,4933423P22Rik
ENSMUSG00000031490,ENSMAUG00000013038,Eif4ebp1,96.5812,96.5812,1,Eif4ebp1
ENSMUSG00000075188,,,,,,Olfr1056
ENSMUSG00000095629,,,,,,Vmn1r89
ENSMUSG00000106786,,,,,,Gm42781
ENSMUSG00000045251,ENSMAUG00000008976,Zfp688,82.8467,84.0741,1,Zfp688
ENSMUSG00000112072,,,,,,Gm47244
ENSMUSG00000025314,ENSMAUG00000011509,Ptprj,70.0741,74.3711,1,Ptprj
ENSMUSG00000094755,,,,,,Olfr1453
ENSMUSG00000028497,ENSMAUG00000000488,Hacd4,84.0517,81.9328,1,Hacd4
ENSMUSG00000036534,ENSMAUG00000016252,Slc38a7,96.1123,96.1123,1,Slc38a7
ENSMUSG00000023267,,,,,,Gabrr2
ENSMUSG00000114192,,,,,,Gm33115
ENSMUSG00000103748,,,,,,Gm38243
ENSMUSG00000118113,,,,,,Gm4146
ENSMUSG00000039354,ENSMAUG00000021316,Smarcal1,85.0549,85.1485,1,Smarcal1
ENSMUSG00000089800,,,,,,Rps19-ps10
ENSMUSG00000028033,ENSMAUG00000012668,Kcnq5,83.5084,95.3237,1,Kcnq5
ENSMUSG00000113780,,,,,,Gm33195
ENSMUSG00000094986,,,,,,Olfr1454
ENSMUSG00000113671,,,,,,Gm2233
ENSMUSG00000037652,ENSMAUG00000006325,Phc3,96.0245,95.8291,1,Phc3
ENSMUSG00000020224,ENSMAUG00000012569,Llph,82.3077,86.9919,1,Llph
ENSMUSG00000030730,ENSMAUG00000011566,Atp2a1,95.7747,97.1429,1,Atp2a1
ENSMUSG00000109953,,,,,,5430430B14Rik
ENSMUSG00000110154,,,,,,Gm9731
ENSMUSG00000113252,,,,,,Gm33489
ENSMUSG00000086671,,,,,,Gm13618
ENSMUSG00000113276,,,,,,Gm33630
ENSMUSG00000118110,,,,,,Gm50224
ENSMUSG00000106893,,,,,,Vmn1r261
ENSMUSG00000071138,,,,,,Tex24
ENSMUSG00000107185,,,,,,Gm42642
ENSMUSG00000107233,,,,,,Gm42959
ENSMUSG00000100377,,,,,,Gm28369
ENSMUSG00000107601,,,,,,Gm2651
ENSMUSG00000118052,,,,,,Gm50432
ENSMUSG00000117632,,,,,,Gm50049
ENSMUSG00000116617,,,,,,Gm49767
ENSMUSG00000117357,,,,,,AC158774.1
ENSMUSG00000116297,,,,,,Gm49546
ENSMUSG00000106955,,,,,,Gm42960
ENSMUSG00000085772,,,,,,D630024D03Rik
ENSMUSG00000118267,,,,,,G630055G22Rik
ENSMUSG00000054648,,,,,,Zfp869
ENSMUSG00000109342,,,,,,Gm32983
ENSMUSG00000109558,,,,,,Gm45100
ENSMUSG00000118203,,,,,,Gm7798
ENSMUSG00000110253,ENSMAUG00000012009,,74.5455,80.1303,1,Olfr495
ENSMUSG00000110253,ENSMAUG00000007784,,76.6667,80.8307,0,Olfr495
ENSMUSG00000030556,ENSMAUG00000015577,Lrrc28,86.6485,92.7114,1,Lrrc28
ENSMUSG00000059040,ENSMAUG00000002158,,79.4931,86.9018,1,Eno1b
ENSMUSG00000059040,ENSMAUG00000018327,,76.4977,77.9343,0,Eno1b
ENSMUSG00000059040,ENSMAUG00000012018,,72.1198,87.9213,0,Eno1b
ENSMUSG00000100673,,,,,,Gm29574
ENSMUSG00000020361,ENSMAUG00000009192,Hspa4,94.5368,96.2515,1,Hspa4
ENSMUSG00000105627,,,,,,Gm43548
ENSMUSG00000054052,ENSMAUG00000016734,,46.8553,70.6161,0,Rdh19
ENSMUSG00000102025,,,,,,Gm29575
ENSMUSG00000084261,,,,,,Rpl36a-ps4
ENSMUSG00000050530,ENSMAUG00000008247,Fam171a1,91.2556,91.77,1,Fam171a1
ENSMUSG00000024816,ENSMAUG00000017785,Frmd8,92.9185,93.319,1,Frmd8
ENSMUSG00000106334,,,,,,Gm43549
ENSMUSG00000004085,ENSMAUG00000021309,Map3k20,84.5387,88.9764,1,Map3k20
ENSMUSG00000099944,,,,,,Gm21875
ENSMUSG00000102255,,,,,,Gm36891
ENSMUSG00000092427,,,,,,Vmn1r-ps69
ENSMUSG00000103365,,,,,,Gm36929
ENSMUSG00000118097,,,,,,Gm5237
ENSMUSG00000086335,,,,,,Gm12107
ENSMUSG00000100226,,,,,,Gm20904
ENSMUSG00000081284,,,,,,Gm13673
ENSMUSG00000029401,ENSMAUG00000017062,Rilpl2,91.3706,91.3706,1,Rilpl2
ENSMUSG00000034701,ENSMAUG00000016034,Neurod1,96.9188,97.4648,1,Neurod1
ENSMUSG00000101957,,,,,,Gm29576
ENSMUSG00000025479,ENSMAUG00000001706,Cyp2e1,88.8438,88.8438,1,Cyp2e1
ENSMUSG00000109126,,,,,,Olfr1455-ps1
ENSMUSG00000037974,ENSMAUG00000019630,Muc5ac,79.1349,82.1509,1,Muc5ac
ENSMUSG00000039531,ENSMAUG00000012807,Zup1,86.0424,84.4021,1,Zup1
ENSMUSG00000115898,,,,,,Gm49524
ENSMUSG00000022306,ENSMAUG00000019448,Zfpm2,92.9626,92.5606,1,Zfpm2
ENSMUSG00000049685,ENSMAUG00000021548,Cyp2g1,90.4858,90.4858,1,Cyp2g1
ENSMUSG00000075256,ENSMAUG00000016321,Cerkl,81.1429,80.8349,1,Cerkl
ENSMUSG00000087230,ENSMAUG00000013385,Mroh3,73.3483,76.0743,1,Mroh3
ENSMUSG00000118560,ENSMAUG00000009075,Lim2,98.2659,98.2659,1,Lim2
ENSMUSG00000085100,,,,,,Gm13324
ENSMUSG00000082402,,,,,,Gm15621
ENSMUSG00000099622,,,,,,Gm29188
ENSMUSG00000053702,ENSMAUG00000000039,Nebl,97.4074,97.4074,1,Nebl
ENSMUSG00000034209,ENSMAUG00000021590,Rasl10a,97.0443,97.0443,1,Rasl10a
ENSMUSG00000102628,,,,,,Gm37671
ENSMUSG00000038368,ENSMAUG00000012306,Focad,87.3192,88.0045,1,Focad
ENSMUSG00000100595,,,,,,Gm19087
ENSMUSG00000109931,,,,,,Gm39929
ENSMUSG00000080789,,,,,,Gm14007
ENSMUSG00000083033,,,,,,Gm9083
ENSMUSG00000097426,,,,,,Gm8941
ENSMUSG00000037341,ENSMAUG00000018553,Slc9a7,98.0716,97.9367,1,Slc9a7
ENSMUSG00000029710,ENSMAUG00000001045,Ephb4,92.7711,96.957,1,Ephb4
ENSMUSG00000118553,ENSMAUG00000015998,,72.4324,73.224,1,Gm38999
ENSMUSG00000115975,,,,,,Gm49526
ENSMUSG00000101002,,,,,,Gm28944
ENSMUSG00000093639,ENSMAUG00000015998,,72.4324,73.224,1,Lim2
ENSMUSG00000116397,,,,,,Gm49525
ENSMUSG00000020737,ENSMAUG00000019815,Jpt1,88.961,91.9463,1,Jpt1
ENSMUSG00000101019,,,,,,Gm28943
ENSMUSG00000026211,ENSMAUG00000006319,Obsl1,92.4058,87.9219,1,Obsl1
ENSMUSG00000044763,ENSMAUG00000009904,Trmt10c,82.3671,82.9684,1,Trmt10c
ENSMUSG00000067482,,,,,,Olfr1456-ps1
ENSMUSG00000069805,ENSMAUG00000015819,Fbp1,86.6864,81.1634,1,Fbp1
ENSMUSG00000002103,ENSMAUG00000007767,Acp2,86.9976,87.2038,1,Acp2
ENSMUSG00000047109,ENSMAUG00000016301,Cldn14,95.3975,96.6102,1,Cldn14
ENSMUSG00000030727,ENSMAUG00000010747,Rabep2,55.0542,90.2367,1,Rabep2
ENSMUSG00000006464,ENSMAUG00000016210,,44.688,95.6679,0,Bbs1
ENSMUSG00000048038,ENSMAUG00000014516,Ccdc187,73.2777,73.2012,1,Ccdc187
ENSMUSG00000043488,,,,,,Frmd8os
ENSMUSG00000091123,,,,,,Gm17181
ENSMUSG00000051557,ENSMAUG00000019924,Pusl1,87.2852,87.2852,1,Pusl1
ENSMUSG00000079434,ENSMAUG00000011638,Neu2,66.4122,76.5396,1,Neu2
ENSMUSG00000024563,ENSMAUG00000006737,Smad2,99.5717,99.5717,1,Smad2
ENSMUSG00000100243,,,,,,Gm28367
ENSMUSG00000027088,ENSMAUG00000021838,Phospho2,85.4772,85.4772,1,Phospho2
ENSMUSG00000116681,,,,,,Gm49618
ENSMUSG00000040537,ENSMAUG00000000136,,32.5221,88.2883,0,Adam22
ENSMUSG00000099596,,,,,,Zbed4-ps3
ENSMUSG00000114888,,,,,,Gm49616
ENSMUSG00000074377,ENSMAUG00000000964,,70.7747,70.5263,1,Sult2a4
ENSMUSG00000116947,,,,,,2410003I16Rik
ENSMUSG00000021895,ENSMAUG00000000450,Arhgef3,96.6102,96.6102,1,Arhgef3
ENSMUSG00000082459,,,,,,Gm11988
ENSMUSG00000094410,,,,,,Gm38394
ENSMUSG00000044442,ENSMAUG00000007604,N6amt1,80.8411,87.8173,1,N6amt1
ENSMUSG00000021794,ENSMAUG00000014627,Glud1,98.3871,98.3871,1,Glud1
ENSMUSG00000102095,,,,,,C730036E19Rik
ENSMUSG00000070808,ENSMAUG00000015992,Bicra,93.346,93.7023,1,Bicra
ENSMUSG00000098348,ENSMAUG00000002213,,75.1553,75.1553,1,Btg1c
ENSMUSG00000101902,,,,,,Gm29115
ENSMUSG00000117590,,,,,,Gm50052
ENSMUSG00000038624,ENSMAUG00000018286,Nepn,89.6484,89.6484,1,Nepn
ENSMUSG00000117386,,,,,,Gm4837
ENSMUSG00000102132,,,,,,Gm21813
ENSMUSG00000028716,ENSMAUG00000019882,Pdzk1ip1,56.3536,68.9189,1,Pdzk1ip1
ENSMUSG00000083956,,,,,,Gm12361
ENSMUSG00000083055,,,,,,Gm14140
ENSMUSG00000050473,ENSMAUG00000019497,Slc35d3,93.6019,93.6019,1,Slc35d3
ENSMUSG00000064110,ENSMAUG00000001036,,84.2444,84.2444,1,Olfr963
ENSMUSG00000028557,ENSMAUG00000014680,Rnf11,99.3506,99.3506,1,Rnf11
ENSMUSG00000079645,,,,,,Gm17193
ENSMUSG00000032118,ENSMAUG00000015643,Fez1,95.1531,93.0175,1,Fez1
ENSMUSG00000117886,,,,,,Gm2106
ENSMUSG00000021243,ENSMAUG00000014155,Fcf1,51.0101,95.283,1,Fcf1
ENSMUSG00000019762,ENSMAUG00000013810,Iyd,90.5263,90.2098,1,Iyd
ENSMUSG00000099744,,,,,,Tmem167-ps3
ENSMUSG00000082709,,,,,,Gm12362
ENSMUSG00000032198,ENSMAUG00000020369,Dock6,95.6892,95.5535,1,Dock6
ENSMUSG00000074375,ENSMAUG00000000964,,72.2807,72.2807,1,Sult2a3
ENSMUSG00000089815,,,,,,Gm5083
ENSMUSG00000082935,,,,,,Gm7658
ENSMUSG00000104138,,,,,,Gm36949
ENSMUSG00000109984,,,,,,Gm38948
ENSMUSG00000061637,,,,,,Olfr1457
ENSMUSG00000090994,,,,,,Gm6153
ENSMUSG00000073774,ENSMAUG00000017362,Kncn,95.1613,95.1613,1,Kncn
ENSMUSG00000083553,,,,,,Gm11989
ENSMUSG00000114118,,,,,,Gm48829
ENSMUSG00000106945,,,,,,Gm42961
ENSMUSG00000114024,,,,,,Gm46336
ENSMUSG00000081279,,,,,,Vmn1r-ps2
ENSMUSG00000113458,,,,,,Gm33684
ENSMUSG00000071256,ENSMAUG00000009416,Zfp213,82.0513,82.4034,1,Zfp213
ENSMUSG00000106779,,,,,,Gm8579
ENSMUSG00000062844,,,,,,Olfr1458
ENSMUSG00000043168,,,,,,4930426D05Rik
ENSMUSG00000113186,,,,,,A330076C08Rik
ENSMUSG00000083742,,,,,,Vmn1r-ps3
ENSMUSG00000107184,,,,,,Gm18222
ENSMUSG00000113727,,,,,,Gm47781
ENSMUSG00000027323,ENSMAUG00000019583,,48.9676,88.7701,0,Rad51
ENSMUSG00000115072,,,,,,Vmn1r2
ENSMUSG00000025142,ENSMAUG00000015340,Aspscr1,90.5455,87.6761,1,Aspscr1
ENSMUSG00000114863,,,,,,Gm48824
ENSMUSG00000107017,,,,,,Gm43196
ENSMUSG00000115466,,,,,,Vmn1r3
ENSMUSG00000042514,ENSMAUG00000021235,Klhl14,99.3651,99.3651,1,Klhl14
ENSMUSG00000034185,,,,,,6430628N08Rik
ENSMUSG00000102976,ENSMAUG00000014663,,10.2273,96.4286,0,Zc3h11a
ENSMUSG00000116939,,,,,,Gm49619
ENSMUSG00000028393,ENSMAUG00000000641,Alad,61.8182,96.2264,1,Alad
ENSMUSG00000082286,,,,,,Pisd-ps1
ENSMUSG00000116569,,,,,,Gm49620
ENSMUSG00000114349,,,,,,Gm7591
ENSMUSG00000117322,,,,,,6330415G19Rik
ENSMUSG00000050742,,,,,,Olfr164
ENSMUSG00000105787,,,,,,Gm8099
ENSMUSG00000067882,ENSMAUG00000021577,Casp16,78.9773,84.2424,1,Casp16
ENSMUSG00000108353,,,,,,Gm45205
ENSMUSG00000030793,ENSMAUG00000006414,Pycard,75.6477,76.0417,1,Pycard
ENSMUSG00000081857,,,,,,Gm13624
ENSMUSG00000082820,,,,,,Gm13803
ENSMUSG00000068917,ENSMAUG00000016789,Clk2,97.7956,97.6,1,Clk2
ENSMUSG00000085180,,,,,,AI838599
ENSMUSG00000113438,,,,,,Gm47369
ENSMUSG00000113454,,,,,,Gm47373
ENSMUSG00000036295,ENSMAUG00000006396,Lrrn3,92.0792,92.0792,1,Lrrn3
ENSMUSG00000004565,ENSMAUG00000001751,,14.9442,100,0,Pnpla6
ENSMUSG00000087295,,,,,,Gm3948
ENSMUSG00000087531,,,,,,Gm15606
ENSMUSG00000037593,ENSMAUG00000001470,Rskr,87.4101,89.3382,1,Rskr
ENSMUSG00000092006,,,,,,Gm17139
ENSMUSG00000113516,,,,,,Gm47368
ENSMUSG00000113086,,,,,,Gm47376
ENSMUSG00000062257,ENSMAUG00000014458,Opcml,94.9555,92.7536,1,Opcml
ENSMUSG00000113370,,,,,,Gm46348
ENSMUSG00000113105,,,,,,Gm47371
ENSMUSG00000107215,,,,,,Gm43197
ENSMUSG00000113994,,,,,,Gm47375
ENSMUSG00000106734,,,,,,Gm20559
ENSMUSG00000042350,ENSMAUG00000003058,,19.1981,98.75,0,Arel1
ENSMUSG00000099856,ENSMAUG00000014515,,29.7297,51.9685,0,Gm20906
ENSMUSG00000056899,,,,,,Immp2l
ENSMUSG00000106846,,,,,,Gm42786
ENSMUSG00000106948,,,,,,Gm42785
ENSMUSG00000099427,,,,,,Gm18700
ENSMUSG00000116797,,,,,,2600002D14Rik
ENSMUSG00000022838,ENSMAUG00000019901,Eaf2,88.9313,88.9313,1,Eaf2
ENSMUSG00000099892,,,,,,Gm18185
ENSMUSG00000112322,,,,,,Gm48115
ENSMUSG00000037884,,,,,,1700017G19Rik
ENSMUSG00000091873,,,,,,Olfr732
ENSMUSG00000107222,,,,,,Gm43198
ENSMUSG00000034145,ENSMAUG00000002126,Tmem63c,90.0249,87.0929,1,Tmem63c
ENSMUSG00000081165,,,,,,Gm11783
ENSMUSG00000056966,ENSMAUG00000014388,Gjc3,77.3234,78.4906,1,Gjc3
